Date,Datasource,Campaign,Clicks,Impressions
08.01.2019,Google Adwords,New General Campaign - ROM - Mobile,25,591
08.01.2019,Google Adwords,New General Campaign - RUS - Desktop,8,320
08.01.2019,Google Adwords,New General Campaign - RUS - Mobile,8,204
08.01.2019,Google Adwords,New General Campaign - SAU - Desktop,24,500
08.01.2019,Google Adwords,New General Campaign - SAU - Mobile,38,510
08.01.2019,Google Adwords,New General Campaign - SKO - Desktop,1,170
08.01.2019,Google Adwords,New General Campaign - SLO - Desktop,9,222
08.01.2019,Google Adwords,New General Campaign - SLO - Mobile,3,105
08.01.2019,Google Adwords,New General Campaign - SWE - Desktop,13,362
08.01.2019,Google Adwords,New General Campaign - SWE - Mobile,3,180
08.01.2019,Google Adwords,New General Campaign - TAW - Desktop,14,499
08.01.2019,Google Adwords,New General Campaign - TAW - Mobile,6,98
08.01.2019,Google Adwords,New General Campaign - UAE - Desktop,14,309
08.01.2019,Google Adwords,New General Campaign - UAE - Mobile,25,202
08.01.2019,Google Adwords,New General Campaign - UK - Desktop,63,2980
08.01.2019,Google Adwords,New General Campaign - UK - Mobile,41,675
08.01.2019,Google Adwords,New General Campaign - USA - Desktop,57,2163
08.01.2019,Google Adwords,New General Campaign - USA - Mobile,96,2556
08.01.2019,Google Adwords,YouTube TrueView Mobile - Prio 1 - Offer,2,549
08.01.2019,Google Analytics,B2B - Leads,12,305
08.01.2019,Google Analytics,GDN Prospecting - App - Prio 1 Offer,29,5968
08.01.2019,Google Analytics,GDN Prospecting - App - Prio 2 Offer,118,17478
08.01.2019,Google Analytics,GDN Prospecting - Desktop - India Offer,125,113726
08.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 1 Offer,75,60555
08.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2 Offer,61,39382
08.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3 Offer,192,112787
08.01.2019,Google Analytics,GDN Prospecting - Desktop - Prio 4 Offer,253,163574
08.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 1 Offer,42,1987
08.01.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2 Offer,254,8657
08.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1 Offer,55,17470
08.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2 Offer,475,54858
08.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 3 Offer,144,27681
08.01.2019,Google Analytics,GDN Prospecting - Mobile - Prio 4 Offer,313,18676
08.01.2019,Google Analytics,GDN RMKT - App - Prio 1 Offer,2,529
08.01.2019,Google Analytics,GDN RMKT - App - Prio 2 Offer,13,1025
08.01.2019,Google Analytics,GDN RMKT - Desktop - India Offer,3,2041
08.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 2 Offer,1,1498
08.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 3 Offer,8,2696
08.01.2019,Google Analytics,GDN RMKT - Desktop - Prio 4 Offer,10,1664
08.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1 Offer,9,271
08.01.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2 Offer,33,667
08.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 2 Offer,20,2532
08.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 3 Offer,23,4076
08.01.2019,Google Analytics,GDN RMKT - Mobile - Prio 4 Offer,149,6983
08.01.2019,Google Analytics,New General Campaign - Africa - Desktop,16,528
08.01.2019,Google Analytics,New General Campaign - Africa - Mobile,57,1183
08.01.2019,Google Analytics,New General Campaign - Arab - Desktop,3,52
08.01.2019,Google Analytics,New General Campaign - Arab - Mobile,7,105
08.01.2019,Google Analytics,New General Campaign - Asia - Desktop,18,245
08.01.2019,Google Analytics,New General Campaign - Asia - Mobile,19,329
08.01.2019,Google Analytics,New General Campaign - AUS - Desktop,37,1332
08.01.2019,Google Analytics,New General Campaign - AUS - Mobile,20,520
08.01.2019,Google Analytics,New General Campaign - AUT - Desktop,19,605
08.01.2019,Google Analytics,New General Campaign - AUT - Mobile,22,628
08.01.2019,Google Analytics,New General Campaign - BEL - Desktop,5,235
08.01.2019,Google Analytics,New General Campaign - BEL - Mobile,7,84
08.01.2019,Google Analytics,New General Campaign - BUL - Desktop,11,356
08.01.2019,Google Analytics,New General Campaign - BUL - Mobile,24,388
08.01.2019,Google Analytics,New General Campaign - CAN - Desktop,10,342
08.01.2019,Google Analytics,New General Campaign - CAN - Mobile,31,1223
08.01.2019,Google Analytics,New General Campaign - CH - Desktop,9,148
08.01.2019,Google Analytics,New General Campaign - CH - Mobile,5,110
08.01.2019,Google Analytics,New General Campaign - CRO - Desktop,3,196
08.01.2019,Google Analytics,New General Campaign - CRO - Mobile,7,284
08.01.2019,Google Analytics,New General Campaign - CZE - Desktop,8,372
08.01.2019,Google Analytics,New General Campaign - CZE - Mobile,7,232
08.01.2019,Google Analytics,New General Campaign - DEN - Desktop,9,268
08.01.2019,Google Analytics,New General Campaign - DEN - Mobile,1,75
08.01.2019,Google Analytics,New General Campaign - ESP - Desktop,13,683
08.01.2019,Google Analytics,New General Campaign - ESP - Mobile,3,268
08.01.2019,Google Analytics,New General Campaign - Europe - Desktop,57,1832
08.01.2019,Google Analytics,New General Campaign - Europe - Mobile,58,979
08.01.2019,Google Analytics,New General Campaign - FIN - Desktop,3,78
08.01.2019,Google Analytics,New General Campaign - FIN - Mobile,3,73
08.01.2019,Google Analytics,New General Campaign - FRA - Desktop,9,350
08.01.2019,Google Analytics,New General Campaign - FRA - Mobile,12,172
08.01.2019,Google Analytics,New General Campaign - GER - Desktop,43,1855
08.01.2019,Google Analytics,New General Campaign - GER - Mobile,70,1738
08.01.2019,Google Analytics,New General Campaign - GRE - Desktop,22,436
08.01.2019,Google Analytics,New General Campaign - GRE - Mobile,10,171
08.01.2019,Google Analytics,New General Campaign - HKG - Desktop,2,177
08.01.2019,Google Analytics,New General Campaign - HKG - Mobile,5,34
08.01.2019,Google Analytics,New General Campaign - HUN - Desktop,5,137
08.01.2019,Google Analytics,New General Campaign - HUN - Mobile,4,123
08.01.2019,Google Analytics,New General Campaign - IND - Desktop,92,2260
08.01.2019,Google Analytics,New General Campaign - IND - Mobile,384,3600
08.01.2019,Google Analytics,New General Campaign - IRE - Desktop,5,174
08.01.2019,Google Analytics,New General Campaign - IRE - Mobile,8,199
08.01.2019,Google Analytics,New General Campaign - ISR - Desktop,8,172
08.01.2019,Google Analytics,New General Campaign - ISR - Mobile,7,132
08.01.2019,Google Analytics,New General Campaign - ITA - Desktop,34,1376
08.01.2019,Google Analytics,New General Campaign - ITA - Mobile,98,1462
08.01.2019,Google Analytics,New General Campaign - Latin - Desktop,39,2381
08.01.2019,Google Analytics,New General Campaign - Latin - Mobile,30,766
08.01.2019,Google Analytics,New General Campaign - MAL - Desktop,16,558
08.01.2019,Google Analytics,New General Campaign - MAL - Mobile,46,877
08.01.2019,Google Analytics,New General Campaign - NEL - Desktop,8,195
08.01.2019,Google Analytics,New General Campaign - NEL - Mobile,3,57
08.01.2019,Google Analytics,New General Campaign - NOR - Desktop,6,306
08.01.2019,Google Analytics,New General Campaign - NOR - Mobile,3,97
08.01.2019,Google Analytics,New General Campaign - NZE - Desktop,2,83
08.01.2019,Google Analytics,New General Campaign - NZE - Mobile,4,53
08.01.2019,Google Analytics,New General Campaign - OMA - Desktop,2,68
08.01.2019,Google Analytics,New General Campaign - OMA - Mobile,5,44
08.01.2019,Google Analytics,New General Campaign - POL - Desktop,15,520
08.01.2019,Google Analytics,New General Campaign - POL - Mobile,14,347
08.01.2019,Google Analytics,New General Campaign - POR - Desktop,9,247
08.01.2019,Google Analytics,New General Campaign - POR - Mobile,6,1031
08.01.2019,Google Analytics,New General Campaign - Rest - Desktop,113,1902
08.01.2019,Google Analytics,New General Campaign - Rest - Mobile,181,1951
08.01.2019,Google Analytics,New General Campaign - ROM - Desktop,20,685
08.01.2019,Google Analytics,New General Campaign - ROM - Mobile,25,591
08.01.2019,Google Analytics,New General Campaign - RUS - Desktop,8,320
08.01.2019,Google Analytics,New General Campaign - RUS - Mobile,8,204
08.01.2019,Google Analytics,New General Campaign - SAU - Desktop,24,500
08.01.2019,Google Analytics,New General Campaign - SAU - Mobile,38,510
08.01.2019,Google Analytics,New General Campaign - SKO - Desktop,1,170
08.01.2019,Google Analytics,New General Campaign - SLO - Desktop,9,222
08.01.2019,Google Analytics,New General Campaign - SLO - Mobile,3,105
08.01.2019,Google Analytics,New General Campaign - SWE - Desktop,13,362
08.01.2019,Google Analytics,New General Campaign - SWE - Mobile,3,180
08.01.2019,Google Analytics,New General Campaign - TAW - Desktop,14,499
08.01.2019,Google Analytics,New General Campaign - TAW - Mobile,6,98
08.01.2019,Google Analytics,New General Campaign - UAE - Desktop,14,309
08.01.2019,Google Analytics,New General Campaign - UAE - Mobile,25,202
08.01.2019,Google Analytics,New General Campaign - UK - Desktop,63,2980
08.01.2019,Google Analytics,New General Campaign - UK - Mobile,41,675
08.01.2019,Google Analytics,New General Campaign - USA - Desktop,57,2163
08.01.2019,Google Analytics,New General Campaign - USA - Mobile,96,2556
08.01.2019,Google Analytics,YouTube TrueView Mobile - Prio 1 - Offer,2,549
08.01.2019,Mailchimp,EchoSkill Lab Launch | E2G Trial User | OC #2,3,
08.01.2019,Mailchimp,EchoSkill Lab Launch | E2G User w/o CME | OC #2,46,
08.01.2019,Mailchimp,EchoSkill Lab Launch | Inactive E2G User w/CME | OC #2,1,
08.01.2019,Mailchimp,EchoSkill Lab Launch | Inactive E2G User w/o CME | OC #2,25,
08.01.2019,Mailchimp,Weekly Newsletter Echo | 8 January 2019,3952,
08.01.2019,Mailchimp,Weekly Newsletter General | 8 January 2019,2799,
09.01.2019,Facebook Ads,Like Ads,241,2069
09.01.2019,Facebook Ads,Offer Campaigns - Conversions,5553,427308
09.01.2019,Google Adwords,B2B - Leads,9,375
09.01.2019,Google Adwords,GDN Prospecting - App - Prio 1 Offer,31,8880
09.01.2019,Google Adwords,GDN Prospecting - App - Prio 2 Offer,87,12661
09.01.2019,Google Adwords,GDN Prospecting - Desktop - India Offer,123,114453
09.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1 Offer,68,57722
09.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2 Offer,73,44680
09.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3 Offer,232,121158
09.01.2019,Google Adwords,GDN Prospecting - Desktop - Prio 4 Offer,188,130692
09.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 1 Offer,48,2552
09.01.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2 Offer,230,9483
09.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1 Offer,52,14215
09.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2 Offer,236,35556
09.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 3 Offer,143,23690
09.01.2019,Google Adwords,GDN Prospecting - Mobile - Prio 4 Offer,284,17169
09.01.2019,Google Adwords,GDN RMKT - App - Prio 1 Offer,8,742
09.01.2019,Google Adwords,GDN RMKT - App - Prio 2 Offer,16,1364
09.01.2019,Google Adwords,GDN RMKT - Desktop - India Offer,4,1912
09.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 1 Offer,4,724
09.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 2 Offer,3,1993
09.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 3 Offer,8,3100
09.01.2019,Google Adwords,GDN RMKT - Desktop - Prio 4 Offer,13,2191
09.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1 Offer,12,310
09.01.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2 Offer,33,933
09.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 1 Offer,3,1002
09.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 2 Offer,12,3612
09.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 3 Offer,44,6174
09.01.2019,Google Adwords,GDN RMKT - Mobile - Prio 4 Offer,139,6539
09.01.2019,Google Adwords,New General Campaign - Africa - Desktop,22,514
09.01.2019,Google Adwords,New General Campaign - Africa - Mobile,40,992
09.01.2019,Google Adwords,New General Campaign - Arab - Desktop,2,47
09.01.2019,Google Adwords,New General Campaign - Arab - Mobile,7,107
09.01.2019,Google Adwords,New General Campaign - Asia - Desktop,12,275
09.01.2019,Google Adwords,New General Campaign - Asia - Mobile,25,317
09.01.2019,Google Adwords,New General Campaign - AUS - Desktop,18,877
09.01.2019,Google Adwords,New General Campaign - AUS - Mobile,17,419
09.01.2019,Google Adwords,New General Campaign - AUT - Desktop,15,455
09.01.2019,Google Adwords,New General Campaign - AUT - Mobile,43,609
09.01.2019,Google Adwords,New General Campaign - BEL - Desktop,6,264
09.01.2019,Google Adwords,New General Campaign - BEL - Mobile,4,121
09.01.2019,Google Adwords,New General Campaign - BUL - Desktop,9,231
09.01.2019,Google Adwords,New General Campaign - BUL - Mobile,13,373
09.01.2019,Google Adwords,New General Campaign - CAN - Desktop,15,536
09.01.2019,Google Adwords,New General Campaign - CAN - Mobile,30,985
09.01.2019,Google Adwords,New General Campaign - CH - Desktop,8,214
09.01.2019,Google Adwords,New General Campaign - CH - Mobile,3,39
09.01.2019,Google Adwords,New General Campaign - CRO - Desktop,7,175
09.01.2019,Google Adwords,New General Campaign - CRO - Mobile,6,261
09.01.2019,Google Adwords,New General Campaign - CZE - Desktop,8,381
09.01.2019,Google Adwords,New General Campaign - CZE - Mobile,3,235
09.01.2019,Google Adwords,New General Campaign - DEN - Desktop,7,212
09.01.2019,Google Adwords,New General Campaign - DEN - Mobile,4,107
09.01.2019,Google Adwords,New General Campaign - ESP - Desktop,9,851
09.01.2019,Google Adwords,New General Campaign - ESP - Mobile,10,226
09.01.2019,Google Adwords,New General Campaign - Europe - Desktop,56,1964
09.01.2019,Google Adwords,New General Campaign - Europe - Mobile,60,1005
09.01.2019,Google Adwords,New General Campaign - FIN - Desktop,3,200
09.01.2019,Google Adwords,New General Campaign - FIN - Mobile,4,70
09.01.2019,Google Adwords,New General Campaign - FRA - Desktop,6,148
09.01.2019,Google Adwords,New General Campaign - FRA - Mobile,8,117
09.01.2019,Google Adwords,New General Campaign - GER - Desktop,43,2200
09.01.2019,Google Adwords,New General Campaign - GER - Mobile,61,1989
09.01.2019,Google Adwords,New General Campaign - GRE - Desktop,18,432
09.01.2019,Google Adwords,New General Campaign - GRE - Mobile,7,243
09.01.2019,Google Adwords,New General Campaign - HKG - Desktop,3,175
09.01.2019,Google Adwords,New General Campaign - HKG - Mobile,3,88
09.01.2019,Google Adwords,New General Campaign - HUN - Desktop,4,133
09.01.2019,Google Adwords,New General Campaign - HUN - Mobile,5,70
09.01.2019,Google Adwords,New General Campaign - IND - Desktop,94,1998
09.01.2019,Google Adwords,New General Campaign - IND - Mobile,368,3608
09.01.2019,Google Adwords,New General Campaign - IRE - Desktop,3,153
09.01.2019,Google Adwords,New General Campaign - IRE - Mobile,12,253
09.01.2019,Google Adwords,New General Campaign - ISR - Desktop,6,199
09.01.2019,Google Adwords,New General Campaign - ISR - Mobile,7,134
09.01.2019,Google Adwords,New General Campaign - ITA - Desktop,39,1153
09.01.2019,Google Adwords,New General Campaign - ITA - Mobile,64,992
09.01.2019,Google Adwords,New General Campaign - JPN - Desktop,2,61
09.01.2019,Google Adwords,New General Campaign - JPN - Mobile,3,18
09.01.2019,Google Adwords,New General Campaign - Latin - Desktop,21,2137
09.01.2019,Google Adwords,New General Campaign - Latin - Mobile,22,625
09.01.2019,Google Adwords,New General Campaign - MAL - Desktop,21,504
09.01.2019,Google Adwords,New General Campaign - MAL - Mobile,36,753
09.01.2019,Google Adwords,New General Campaign - NEL - Desktop,7,294
09.01.2019,Google Adwords,New General Campaign - NEL - Mobile,5,123
09.01.2019,Google Adwords,New General Campaign - NOR - Desktop,6,291
09.01.2019,Google Adwords,New General Campaign - NOR - Mobile,5,123
09.01.2019,Google Adwords,New General Campaign - NZE - Desktop,1,80
09.01.2019,Google Adwords,New General Campaign - NZE - Mobile,6,57
09.01.2019,Google Adwords,New General Campaign - OMA - Desktop,3,50
09.01.2019,Google Adwords,New General Campaign - OMA - Mobile,4,59
09.01.2019,Google Adwords,New General Campaign - POL - Desktop,14,521
09.01.2019,Google Adwords,New General Campaign - POL - Mobile,10,364
09.01.2019,Google Adwords,New General Campaign - POR - Desktop,10,226
09.01.2019,Google Adwords,New General Campaign - POR - Mobile,9,1031
09.01.2019,Google Adwords,New General Campaign - Rest - Desktop,92,1529
09.01.2019,Google Adwords,New General Campaign - Rest - Mobile,153,1731
09.01.2019,Google Adwords,New General Campaign - ROM - Desktop,19,901
09.01.2019,Google Adwords,New General Campaign - ROM - Mobile,21,440
09.01.2019,Google Adwords,New General Campaign - RUS - Desktop,10,507
09.01.2019,Google Adwords,New General Campaign - RUS - Mobile,21,299
09.01.2019,Google Adwords,New General Campaign - SAU - Desktop,17,434
09.01.2019,Google Adwords,New General Campaign - SAU - Mobile,26,457
09.01.2019,Google Adwords,New General Campaign - SKO - Desktop,2,142
09.01.2019,Google Adwords,New General Campaign - SLO - Desktop,7,201
09.01.2019,Google Adwords,New General Campaign - SLO - Mobile,3,53
09.01.2019,Google Adwords,New General Campaign - SWE - Desktop,11,388
09.01.2019,Google Adwords,New General Campaign - SWE - Mobile,9,150
